"gamma_p","gamma_o","lambda","convergence"
0.976667467440216,6.5639346925271,0.945979708766861,0
1.20128203559526,6.01214545955013,1.17307841627712,0
0.993335048846985,5.78388747982299,0.982056130544527,0
1.23777057858154,7.3257455888188,1.29908283501971,0
1.0907224670335,6.25142805695443,1.03555560536673,0
1.09200409339999,6.4176947031364,1.11685594436251,0
1.09189327966316,6.03315888201347,1.11231707085544,0
0.930406804174624,5.50650461371176,0.88978172478932,0
1.14961361652695,6.81951068996512,1.13028344344468,0
1.26998333446424,6.52894621033382,1.25684127160225,0
1.07330301722324,6.3106644640276,1.0181556469925,0
1.03616194435044,5.79338161214792,1.0035629869354,0
0.895816743169228,5.41833009641256,0.935884632075356,0
0.97649273209543,5.37666935317518,1.04774103939169,0
1.01293884641706,6.75422014868411,0.954048380421565,0
1.00805393390691,5.01458096366307,0.949661151785495,0
1.13700010748211,7.08307536265803,1.16732359061128,0
1.15898990650779,6.72430248562499,1.04152133554508,0
0.91929138093832,6.27422655074509,0.938135610234046,0
0.98551930690216,5.40860372429298,1.05365589339579,0
0.850934020405343,7.37221509413431,0.917155818834741,0
0.943071852789671,5.92278316709337,0.997581501422269,0
0.755047690131159,5.47204244637128,0.79516232651038,0
0.904857654727522,6.12944255733964,0.923302475120224,0
1.1110140086599,7.24263109119119,1.1734648289877,0
1.15626594344964,8.02599837125647,1.13108046764612,0
0.958301561202965,5.32961152424523,0.999647792374504,0
1.02880258288494,5.78713195548036,0.988818602256612,0
0.905275987137245,7.46859280327041,0.924896687212428,0
0.897680982860806,5.5337848573297,0.870907448825768,0
0.979070666907664,4.62256901209343,0.985306342130449,0
0.919176589077537,7.9152138392069,0.934486079578457,0
0.959682219180878,7.3464245729326,0.99903929011584,0
1.01290365313056,6.90199076495575,1.0580869123662,0
0.94793814138807,6.66059271783634,0.950231861760807,0
0.998040372983659,4.77349624762424,1.04097261813521,0
0.962682515519844,5.45565066336167,0.940765177923681,0
0.979229063065524,5.58635230921436,0.94667081435679,0
1.10784570780591,5.67279216187526,1.06064516134594,0
1.03519989048337,6.34955562308322,0.958248757937856,0
0.990664631906404,5.32756966875677,0.977868029730991,0
0.861258385570963,8.02365760217296,0.862737312797346,0
1.07082867740549,8.39440044520579,1.05632301618423,0
0.993202978586306,4.94722531086046,0.934766127123705,0
1.10029341493763,8.32620172362399,1.08178403814042,0
1.11025998234768,6.80930563601697,1.22884074836949,0
1.16772120631402,6.74816511981864,1.18037241714645,0
1.03520135823536,5.91716270049546,1.04657641445398,0
0.94539465074806,5.58209528759562,0.954072363265603,0
0.939633078566735,5.34337722142834,0.917301515620834,0
1.04192353997028,6.0301632094619,1.01690416528471,0
1.12203462946249,6.43130831858376,1.12117792360256,0
0.964343344228852,5.04461625610858,0.952828540332702,0
1.01273703733189,6.70075537470299,1.04347204285212,0
1.01132676611798,5.70353705083663,0.973470745263175,0
1.00555505918795,5.81786921875976,1.04044978394859,0
1.1111081005666,7.2223823333458,1.09587659053914,0
1.08994352007158,8.04892462466022,1.10699925803849,0
0.889783396100713,9.28579880745831,0.958776747826162,0
1.0166146840524,6.09657967988952,1.0129803080901,0
1.11522031193561,6.55726488655002,1.13689684126725,0
1.12919230135127,6.48930707431228,1.0603845776814,0
0.977511654596311,5.80853835783275,0.926065917702509,0
0.892955253995897,5.46326271991448,0.891288654549169,0
1.06893769798262,6.47469209892245,1.09061820267839,0
0.86488627541167,5.82246070813704,0.918097484937941,0
1.18183750855963,6.2481297994301,1.12866834978645,0
1.24136873246671,7.41570415206097,1.30598822452462,0
1.03983503026206,5.82053367064976,1.00639627811493,0
1.02960445216154,6.42820715538255,1.05762218489491,0
1.38340011269674,7.79201916523233,1.46557916491812,0
1.13029295607961,6.70333521800525,1.09977709602577,0
0.892157871271261,4.83047745893089,0.927740967486038,0
1.15982581203506,6.293834792933,1.27003555069716,0
0.923942881661897,6.77466041355259,0.993843546412688,0
1.06639754675682,5.40674835023208,1.09775991374695,0
0.893266370595212,5.14178483107991,0.942968140671304,0
1.08025145557744,5.37910187269967,1.02790600103545,0
0.978114652014031,5.53984937474315,0.919617627637934,0
0.845034712571874,4.9793191481294,0.848474418688247,0
1.01798347709952,7.15187937233676,1.05074387225903,0
1.01276682227533,5.01137477080102,1.03607661422559,0
1.10633966863011,6.03676701067906,1.21553604567227,0
0.974021026875371,5.87650072838439,0.94431743543596,0
1.08479258089159,6.07937840522623,1.03597733724274,0
0.980733499531585,7.11187953095086,0.978497413296873,0
1.05656289517569,5.19143271529175,1.00428261860649,0
1.16557281524788,5.97279856646145,1.10708622466283,0
1.00227407163221,5.3343291852462,1.00793129503945,0
1.03307429077809,5.80631572220507,0.962361685995122,0
1.0900391153918,7.64122249301824,1.07908619689214,0
0.943457878492186,7.73220346848876,0.962988113473138,0
0.868431151417363,4.59171290618071,0.904063120649288,0
1.00108479883271,5.40424333106417,0.970845753805233,0
1.04145797984895,7.56916921787752,1.02750336661557,0
0.957161906250665,4.43050441984203,1.07625713428589,0
1.00221884569953,6.53899908267616,1.02776474950056,0
1.08302042196183,8.81616577439241,1.1282283728627,0
0.88442283065854,4.73874599481259,0.893360477360195,0
1.33541365971084,6.69753434893007,1.3501504184515,0
0.960854295503461,8.60745115706694,1.03959706533555,0
1.16711813487569,5.49583762751797,1.00726829674311,0
1.00681455272921,6.29118103471095,1.01944119353781,0
1.27946463197384,7.23198440445631,1.27806709412642,0
0.956982032573563,6.43081747540688,0.967705581445594,0
0.877204757629717,6.36582330687314,0.848486264855419,0
1.00516094574969,5.31242946580237,0.956183951680189,0
1.17949676086186,7.97455479282644,1.28808241216492,0
1.12848849923688,6.31419778194785,1.11867229645259,0
1.21514888574902,6.40744929824134,1.19737441014077,0
1.28713444296935,6.84356788455723,1.26725446842942,0
1.24044059705813,6.67508586187757,1.23709298539746,0
0.921808675127411,6.36024017255271,0.965638055694525,0
0.802992035210118,3.31302166491536,0.800749347315026,0
1.04902198832965,9.79466452740988,1.0892205140129,0
0.945097539631708,7.89186727691391,0.998407145631464,0
0.935950037312879,5.57621803801786,0.955826452797916,0
1.0236801608677,5.74689145072663,1.04335399294573,0
0.942042192980023,5.40704089017585,0.953814770886813,0
1.17279485785926,7.65746770705932,1.17100347424715,0
0.924982806879017,5.99924652048712,0.89913490832032,0
0.974924186273139,6.76244756223197,0.946184953325328,0
1.09235856471452,6.53363482139656,1.03395941121438,0
1.05550554717327,5.63936044799914,1.02252436964172,0
1.09090862257014,5.46920789934627,1.1034454939174,0
0.982477351520391,6.84858159099162,1.05108471198375,0
0.985476232566775,6.31809824832351,0.952108455829109,0
1.0304716245442,5.17099838387308,1.02570914421152,0
0.78177743925594,5.9227213380766,0.80056243226101,0
0.932655827039205,4.93167504757068,0.919626640019682,0
1.13640680361337,6.53704423089947,1.11873110842146,0
1.13334474442091,6.63298005725525,1.12903348390871,0
1.03829061159142,5.8576324767757,1.08871927101426,0
1.12460795145225,6.76098150073933,1.15463709211049,0
0.94344493317116,4.93415854112656,0.962331831338226,0
1.04604494822352,6.20672283832287,1.06520417990902,0
0.855087801071137,6.51820718048165,0.856897366154622,0
0.992322766955214,5.1346742471485,1.01584523697002,0
1.25047236878511,7.01673254191085,1.21299281236481,0
0.885515844253212,7.06192232057719,0.916101468066404,0
0.948281672414362,6.24853763096106,0.946892074906429,0
0.91398579177644,4.89194068585982,0.929705270818087,0
1.0377823934469,5.44435984088456,1.02930468320645,0
0.976317780389776,6.26572127180935,0.925726877976263,0
0.91860612681835,6.66676574787494,0.920752494642687,0
1.13152292871758,6.08761035330303,1.11496197476675,0
0.958194045470171,5.9925702577734,0.946846420710293,0
0.879585556110983,5.10437236198837,0.908855724695457,0
