"dgp","seed","n_test","winner_raw","winner_pen","raw_EFE_full","raw_no_identity","raw_no_epistemic","raw_RI_cost","pen_EFE_full","pen_no_identity","pen_no_epistemic","pen_RI_cost","delta_raw_EFE_minus_noid","delta_pen_EFE_minus_noid"
"no_identity",205006,440,"no_identity","no_identity",-296.136980277894,-296.136916636858,-304.984759446376,-304.984759446376,-305.267142368262,-302.22369136377,-311.071534173289,-311.071534173289,-6.36410358083594e-05,-3.04345100449194
"no_identity",205007,440,"EFE_full","no_identity",-298.16638086763,-298.166424216196,-304.984759446376,-304.984759446376,-307.296542957999,-304.253198943108,-311.071534173289,-311.071534173289,4.33485656685662e-05,-3.04334401489047
"no_identity",205008,440,"no_identity","no_identity",-488.384365881914,-287.235962318369,-304.984759446376,-304.984759446376,-497.514527972282,-293.322737045282,-311.071534173289,-311.071534173289,-201.148403563544,-204.191790927
"no_identity",205009,440,"no_identity","no_identity",-296.883902902118,-296.88388044991,-304.984759446376,-304.984759446376,-306.014064992487,-302.970655176823,-311.071534173289,-311.071534173289,-2.24522080429779e-05,-3.04340981566418
"no_identity",205010,440,"EFE_full","no_identity",-294.347068122943,-294.347068388263,-304.984759446376,-304.984759446376,-303.477230213312,-300.433843115175,-311.071534173289,-311.071534173289,2.6531972707744e-07,-3.04338709813641
"no_identity",205011,440,"no_identity","no_identity",-290.295280235051,-290.29528020956,-304.984759446376,-304.984759446376,-299.425442325419,-296.382054936473,-311.071534173289,-311.071534173289,-2.54900669460767e-08,-3.0433873889462
"no_identity",205012,440,"EFE_full","no_identity",-295.534658445698,-295.534679404939,-304.984759446376,-304.984759446376,-304.664820536067,-301.621454131851,-311.071534173289,-311.071534173289,2.0959240373486e-05,-3.04336640421576
"no_identity",205013,440,"no_identity","no_identity",-293.438001112008,-293.437991285427,-Inf,-304.984759446376,-302.568163202376,-299.524766012339,-Inf,-311.071534173289,-9.82658082193666e-06,-3.04339719003696
"no_identity",205014,440,"EFE_full","no_identity",-284.790113092565,-284.790115130646,-304.984759446376,-304.984759446376,-293.920275182934,-290.876889857559,-311.071534173289,-311.071534173289,2.03808070864397e-06,-3.04338532537543
"no_identity",205015,440,"no_identity","no_identity",-293.668196511589,-292.493690917316,-304.984759446376,-304.984759446376,-302.798358601958,-298.580465644228,-311.071534173289,-311.071534173289,-1.17450559427323,-4.21789295772936
"no_identity",205016,440,"no_identity","no_identity",-455.591719267328,-292.413501288295,-304.984759446376,-304.984759446376,-464.721881357697,-298.500276015207,-311.071534173289,-311.071534173289,-163.178217979033,-166.221605342489
"no_identity",205017,440,"no_identity","no_identity",-292.865287640267,-292.865286599869,-304.984759446376,-304.984759446376,-301.995449730635,-298.952061326781,-311.071534173289,-311.071534173289,-1.04039827419911e-06,-3.04338840385441
"no_identity",205018,440,"no_identity","no_identity",-325.576201630711,-289.237573380842,-Inf,-304.984759446376,-334.70636372108,-295.324348107755,-Inf,-311.071534173289,-36.3386282498686,-39.3820156133247
"no_identity",205019,440,"no_identity","no_identity",-291.88118814687,-291.881186783026,-304.984759446376,-304.984759446376,-301.011350237239,-297.967961509939,-311.071534173289,-311.071534173289,-1.36384386451027e-06,-3.0433887273
"no_identity",205020,440,"no_identity","no_identity",-295.133229042339,-295.133222014376,-304.984759446376,-304.984759446376,-304.263391132707,-301.219996741288,-311.071534173289,-311.071534173289,-7.02796330642741e-06,-3.04339439141944
"no_identity",205021,440,"no_identity","no_identity",-315.492616205773,-293.039889013418,-304.984759446376,-304.984759446376,-324.622778296142,-299.12666374033,-311.071534173289,-311.071534173289,-22.4527271923558,-25.496114555812
"no_identity",205022,440,"EFE_full","no_identity",-293.799468330326,-293.799468527613,-304.984759446376,-304.984759446376,-302.929630420695,-299.886243254525,-311.071534173289,-311.071534173289,1.9728679490072e-07,-3.04338716616934
"no_identity",205023,440,"EFE_full","no_identity",-299.208994379555,-299.208995161524,-304.984759446376,-304.984759446376,-308.339156469923,-305.295769888437,-311.071534173289,-311.071534173289,7.81969504259905e-07,-3.04338658148663
"no_identity",205024,440,"no_epistemic",NA,-460.239312527711,-413.665207019042,-304.984759446376,-304.984759446376,-469.36947461808,-419.751981745954,-311.071534173289,-311.071534173289,-46.5741055086698,-49.6174928721259
"no_identity",205025,440,"no_identity","no_identity",-398.320971263314,-290.664483778662,-Inf,-304.984759446376,-407.451133353683,-296.751258505574,-Inf,-311.071534173289,-107.656487484653,-110.699874848109
"no_identity",205026,440,"no_identity","no_identity",-393.163409295467,-296.031380129688,-304.984759446376,-304.984759446376,-402.293571385835,-302.1181548566,-311.071534173289,-311.071534173289,-97.1320291657789,-100.175416529235
"no_identity",205027,440,"no_identity","no_identity",-311.034009866211,-292.892440916133,-304.984759446376,-304.984759446376,-320.164171956579,-298.979215643045,-311.071534173289,-311.071534173289,-18.1415689500777,-21.1849563135339
"no_identity",205028,440,"no_identity","no_identity",-299.286020382357,-299.286004777395,-304.984759446376,-304.984759446376,-308.416182472726,-305.372779504307,-311.071534173289,-311.071534173289,-1.56049624138177e-05,-3.04340296841855
"no_identity",205029,440,"no_identity","no_identity",-295.961936786886,-295.961933927185,-304.984759446376,-304.984759446376,-305.092098877254,-302.048708654098,-311.071534173289,-311.071534173289,-2.8597003165487e-06,-3.04339022315645
"no_identity",205030,440,"no_identity","no_identity",-291.288693185267,-289.05837291602,-304.984759446376,-304.984759446376,-300.418855275636,-295.145147642932,-311.071534173289,-311.071534173289,-2.2303202692471,-5.27370763270324
"no_identity",205031,440,"EFE_full","no_identity",-291.867869565002,-291.867869660857,-304.984759446376,-304.984759446376,-300.998031655371,-297.95464438777,-311.071534173289,-311.071534173289,9.5854886694724e-08,-3.04338726760125
"no_identity",205032,440,"no_identity",NA,-303.388307522848,-303.388264789946,-304.984759446376,-304.984759446376,-312.518469613217,-309.475039516859,-311.071534173289,-311.071534173289,-4.27329018179989e-05,-3.04343009635795
"no_identity",205033,440,"EFE_full","no_identity",-289.41080243679,-289.410804518692,-304.984759446376,-304.984759446376,-298.540964527159,-295.497579245605,-311.071534173289,-311.071534173289,2.08190215289505e-06,-3.04338528155398
"no_identity",205034,440,"no_identity","no_identity",-296.814751105698,-296.814747961795,-304.984759446376,-304.984759446376,-305.944913196067,-302.901522688707,-311.071534173289,-311.071534173289,-3.14390354105853e-06,-3.04339050735967
"no_identity",205035,440,"EFE_full","no_identity",-290.858667854789,-290.858669318633,-304.984759446376,-304.984759446376,-299.988829945157,-296.945444045545,-311.071534173289,-311.071534173289,1.463844000682e-06,-3.04338589961213
"no_identity",205036,440,"EFE_full","no_identity",-291.237362717516,-291.237366318344,-304.984759446376,-304.984759446376,-300.367524807884,-297.324141045257,-311.071534173289,-311.071534173289,3.60082844963472e-06,-3.04338376262768
"no_identity",205037,440,"no_identity",NA,-303.476180463304,-303.476179884293,-304.984759446376,-304.984759446376,-312.606342553673,-309.562954611206,-311.071534173289,-311.071534173289,-5.79010929868673e-07,-3.04338794246706
"no_identity",205038,440,"EFE_full","no_identity",-298.274494979102,-298.274523344406,-304.984759446376,-304.984759446376,-307.404657069471,-304.361298071318,-311.071534173289,-311.071534173289,2.83653032511211e-05,-3.04335899815288
"no_identity",205039,440,"no_identity","no_identity",-432.493650567737,-294.211394170105,-304.984759446376,-304.984759446376,-441.623812658106,-300.298168897017,-311.071534173289,-311.071534173289,-138.282256397633,-141.325643761089
"no_identity",205040,440,"EFE_full","no_identity",-301.408818867076,-301.408833741613,-304.984759446376,-304.984759446376,-310.538980957444,-307.495608468526,-311.071534173289,-311.071534173289,1.48745378965032e-05,-3.04337248891824
"no_identity",205041,440,"EFE_full","no_identity",-294.487158568892,-294.487195542561,-304.984759446376,-304.984759446376,-303.61732065926,-300.573970269473,-311.071534173289,-311.071534173289,3.69736688412559e-05,-3.04335038978729
"no_identity",205042,440,"no_identity","no_identity",-377.616132637123,-293.327615925823,-304.984759446376,-304.984759446376,-386.746294727491,-299.414390652735,-311.071534173289,-311.071534173289,-84.2885167112998,-87.331904074756
"no_identity",205043,440,"no_identity","no_identity",-415.173313914983,-294.364021624769,-304.984759446376,-304.984759446376,-424.303476005352,-300.450796351682,-311.071534173289,-311.071534173289,-120.809292290214,-123.85267965367
"no_identity",205044,440,"no_identity","no_identity",-292.744566616918,-292.744563467637,-304.984759446376,-304.984759446376,-301.874728707286,-298.831338194549,-311.071534173289,-311.071534173289,-3.14928081479593e-06,-3.04339051273695
"no_identity",205045,440,"no_identity","no_identity",-293.870439587239,-293.870438115869,-304.984759446376,-304.984759446376,-303.000601677608,-299.957212842782,-311.071534173289,-311.071534173289,-1.47137012618259e-06,-3.04338883482626
"no_identity",205046,440,"no_identity","no_identity",-289.615466877664,-289.615466126877,-304.984759446376,-304.984759446376,-298.745628968033,-295.702240853789,-311.071534173289,-311.071534173289,-7.50787421566201e-07,-3.04338811424356
"no_identity",205047,440,"no_identity","no_identity",-366.195140987884,-298.498580874049,-304.984759446376,-304.984759446376,-375.325303078253,-304.585355600961,-311.071534173289,-311.071534173289,-67.6965601138356,-70.7399474772918
"no_identity",205048,440,"no_identity","no_identity",-294.369116996515,-294.369114171448,-304.984759446376,-304.984759446376,-303.499279086884,-300.455888898361,-311.071534173289,-311.071534173289,-2.82506692883544e-06,-3.04339018852306
"no_identity",205049,440,"no_identity","no_identity",-322.725935062459,-293.122998912128,-304.984759446376,-304.984759446376,-331.856097152827,-299.20977363904,-311.071534173289,-311.071534173289,-29.602936150331,-32.6463235137871
"no_identity",205050,440,"no_identity","no_identity",-412.935289812964,-290.278714891782,-304.984759446376,-Inf,-422.065451903333,-296.365489618694,-311.071534173289,-Inf,-122.656574921182,-125.699962284639
"no_identity",205051,440,"no_identity","no_identity",-291.894878219916,-291.894841959316,-304.984759446376,-304.984759446376,-301.025040310285,-297.981616686228,-311.071534173289,-311.071534173289,-3.62606002681787e-05,-3.0434236240564
"no_identity",205052,440,"EFE_full","no_identity",-298.788114116523,-298.788222260801,-304.984759446376,-304.984759446376,-307.918276206891,-304.874996987713,-311.071534173289,-311.071534173289,0.000108144278101463,-3.04327921917803
"no_identity",205053,440,"no_identity","no_identity",-345.858965429903,-292.050987312419,-304.984759446376,-304.984759446376,-354.989127520272,-298.137762039331,-311.071534173289,-311.071534173289,-53.8079781174842,-56.8513654809403
"no_identity",205054,440,"no_identity","no_identity",-290.351933505974,-288.938685395309,-304.984759446376,-304.984759446376,-299.482095596342,-295.025460122221,-311.071534173289,-311.071534173289,-1.41324811066511,-4.45663547412124
"no_identity",205055,440,"no_identity","no_identity",-293.549120737633,-293.549118908658,-304.984759446376,-304.984759446376,-302.679282828002,-299.63589363557,-311.071534173289,-311.071534173289,-1.82897554168449e-06,-3.04338919243168
"no_identity",205056,440,"no_epistemic","no_epistemic",-1883.64590652381,-431.455460878239,-304.984759446376,-Inf,-1892.77606861418,-437.542235605151,-311.071534173289,-Inf,-1452.19044564557,-1455.23383300903
"no_identity",205057,440,"no_identity","no_identity",-311.31128063,-301.629339706914,-304.984759446376,-304.984759446376,-320.441442720369,-307.716114433826,-311.071534173289,-311.071534173289,-9.68194092308613,-12.7253282865423
"no_identity",205058,440,"no_identity","no_identity",-295.814510097505,-295.814507981926,-304.984759446376,-Inf,-304.944672187873,-301.901282708838,-311.071534173289,-Inf,-2.11557841112153e-06,-3.04338947903454
"no_identity",205059,440,"no_identity","no_identity",-608.868021642198,-291.086936151221,-304.984759446376,-304.984759446376,-617.998183732567,-297.173710878133,-311.071534173289,-311.071534173289,-317.781085490977,-320.824472854433
"no_identity",205060,440,"EFE_full","no_identity",-290.004640025116,-290.00465146376,-304.984759446376,-304.984759446376,-299.134802115484,-296.091426190673,-311.071534173289,-311.071534173289,1.14386448899495e-05,-3.04337592481124
"no_identity",205061,440,"no_identity","no_identity",-293.39318354682,-293.393177710828,-304.984759446376,-304.984759446376,-302.523345637189,-299.47995243774,-311.071534173289,-311.071534173289,-5.83599256742673e-06,-3.0433931994487
"no_identity",205062,440,"EFE_full","no_identity",-290.731333809885,-290.731334126468,-304.984759446376,-304.984759446376,-299.861495900253,-296.818108853381,-311.071534173289,-311.071534173289,3.16583737003384e-07,-3.0433870468724
"no_identity",205063,440,"no_identity","no_identity",-294.444235596242,-293.541432848867,-304.984759446376,-304.984759446376,-303.57439768661,-299.62820757578,-311.071534173289,-311.071534173289,-0.902802747374608,-3.94619011083074
"no_identity",205064,440,"no_identity","no_identity",-293.572284247021,-293.57210278993,-304.984759446376,-304.984759446376,-302.70244633739,-299.658877516842,-311.071534173289,-311.071534173289,-0.000181457091684933,-3.04356882054782
"no_identity",205065,440,"no_identity","no_identity",-479.726322922481,-288.541023756837,-304.984759446376,-304.984759446376,-488.856485012849,-294.62779848375,-311.071534173289,-311.071534173289,-191.185299165643,-194.228686529099
"no_identity",205066,440,"EFE_full","no_identity",-288.675028970763,-288.675036450735,-304.984759446376,-304.984759446376,-297.805191061131,-294.761811177647,-311.071534173289,-311.071534173289,7.4799717708629e-06,-3.04337988348436
"no_identity",205067,440,"EFE_full","no_identity",-297.093589222822,-297.093649466856,-304.984759446376,-304.984759446376,-306.22375131319,-303.180424193768,-311.071534173289,-311.071534173289,6.02440338752785e-05,-3.04332711942226
"no_identity",205068,440,"no_epistemic",NA,-311.660318221024,-311.6603179154,-304.984759446376,-304.984759446376,-320.790480311392,-317.747092642312,-311.071534173289,-311.071534173289,-3.05623984786507e-07,-3.04338766908012
"no_identity",205069,440,"no_identity","no_identity",-505.194670134732,-288.630305207835,-304.984759446376,-304.984759446376,-514.3248322251,-294.717079934747,-311.071534173289,-311.071534173289,-216.564364926897,-219.607752290353
"no_identity",205070,440,"no_epistemic",NA,-309.548612210708,-309.548646186726,-304.984759446376,-304.984759446376,-318.678774301076,-315.635420913638,-311.071534173289,-311.071534173289,3.39760177325843e-05,-3.0433533874384
"no_identity",205071,440,"no_epistemic",NA,-307.077168556586,-307.077311497956,-304.984759446376,-304.984759446376,-316.207330646954,-313.164086224868,-311.071534173289,-311.071534173289,0.000142941370086191,-3.04324442208605
"no_identity",205072,440,"no_identity","no_identity",-293.097348100366,-293.097347805895,-304.984759446376,-304.984759446376,-302.227510190735,-299.184122532807,-311.071534173289,-311.071534173289,-2.94471306006017e-07,-3.04338765792744
"no_identity",205073,440,"EFE_full","no_identity",-289.032963614949,-289.03299120209,-314.376499202039,-304.984759446376,-298.163125705318,-295.119765929002,-320.463273928951,-311.071534173289,2.75871406074657e-05,-3.04335977631553
"no_identity",205074,440,"no_identity","no_identity",-291.109279175934,-291.109278883812,-304.984759446376,-304.984759446376,-300.239441266303,-297.196053610724,-311.071534173289,-311.071534173289,-2.92122820155782e-07,-3.04338765557895
"no_identity",205075,440,"no_identity","no_identity",-307.857707356893,-293.589414478506,-304.984759446376,-304.984759446376,-316.987869447262,-299.676189205419,-311.071534173289,-311.071534173289,-14.268292878387,-17.3116802418431
"no_identity",205076,440,"no_identity","no_identity",-641.522033174643,-292.684661718726,-304.608005380541,-304.984759446376,-650.652195265012,-298.771436445638,-310.694780107454,-311.071534173289,-348.837371455917,-351.880758819373
"no_identity",205077,440,"no_epistemic",NA,-315.477327227166,-315.478940388817,-304.984759446376,-304.984759446376,-324.607489317534,-321.56571511573,-311.071534173289,-311.071534173289,0.00161316165122116,-3.04177420180491
"no_identity",205078,440,"no_identity","no_identity",-295.556696082487,-295.556695974566,-304.984759446376,-304.984759446376,-304.686858172856,-301.643470701478,-311.071534173289,-311.071534173289,-1.0792143712024e-07,-3.04338747137757
"no_identity",205079,440,"no_identity","no_identity",-387.048011201814,-292.879736577209,-304.984759446376,-304.984759446376,-396.178173292182,-298.966511304122,-311.071534173289,-311.071534173289,-94.1682746246043,-97.2116619880604
"no_identity",205080,440,"no_identity","no_identity",-293.86100440611,-293.207577312582,-304.984759446376,-304.984759446376,-302.991166496478,-299.294352039495,-311.071534173289,-311.071534173289,-0.653427093527,-3.69681445698313
"no_identity",205081,440,"no_epistemic",NA,-1530.50803793596,-495.261511623434,-304.984759446376,-304.984759446376,-1539.63820002633,-501.348286350346,-311.071534173289,-311.071534173289,-1035.24652631252,-1038.28991367598
"no_identity",205082,440,"no_identity","no_identity",-366.190460293041,-292.510983221092,-304.984759446376,-304.984759446376,-375.320622383409,-298.597757948004,-311.071534173289,-311.071534173289,-73.679477071949,-76.7228644354051
"no_identity",205083,440,"EFE_full","no_identity",-293.380943324036,-293.405937968235,-304.984759446376,-304.984759446376,-302.511105414405,-299.492712695147,-311.071534173289,-311.071534173289,0.0249946441984434,-3.01839271925769
"no_identity",205084,440,"no_identity","no_identity",-327.715637655487,-296.954613462228,-304.984759446376,-304.984759446376,-336.845799745856,-303.04138818914,-311.071534173289,-311.071534173289,-30.7610241932591,-33.8044115567153
"no_identity",205085,440,"EFE_full","no_identity",-291.869360464148,-291.869364977837,-304.984759446376,-304.984759446376,-300.999522554517,-297.956139704749,-311.071534173289,-311.071534173289,4.51368873655156e-06,-3.0433828497674
"no_identity",205086,440,"no_identity","no_identity",-323.788680691485,-288.226762562718,-304.984759446376,-304.984759446376,-332.918842781853,-294.31353728963,-311.071534173289,-311.071534173289,-35.5619181287673,-38.6053054922234
"no_identity",205087,440,"no_identity","no_identity",-294.284103312123,-294.284103217037,-304.984759446376,-304.984759446376,-303.414265402491,-300.370877943949,-311.071534173289,-311.071534173289,-9.50857383941184e-08,-3.04338745854187
"no_identity",205088,440,"no_identity","no_identity",-290.006776501317,-290.006776426551,-304.984759446376,-304.984759446376,-299.136938591686,-296.093551153463,-311.071534173289,-311.071534173289,-7.4766489888134e-08,-3.04338743822262
"no_identity",205089,440,"no_identity","no_identity",-322.127111977882,-296.074045666679,-304.984759446376,-304.984759446376,-331.25727406825,-302.160820393591,-311.071534173289,-311.071534173289,-26.0530663112032,-29.0964536746593
"no_identity",205090,440,"EFE_full","no_identity",-298.985894713555,-298.985904450173,-304.984759446376,-304.984759446376,-308.116056803924,-305.072679177086,-311.071534173289,-311.071534173289,9.73661821035421e-06,-3.04337762683792
"no_identity",205091,440,"EFE_full","no_identity",-292.21004219099,-292.210045786289,-304.984759446376,-304.984759446376,-301.340204281359,-298.296820513202,-311.071534173289,-311.071534173289,3.59529872184794e-06,-3.04338376815741
"no_identity",205092,440,"EFE_full","no_identity",-292.61853748793,-292.618537513814,-304.984759446376,-304.984759446376,-301.748699578299,-298.705312240727,-311.071534173289,-311.071534173289,2.58839349953632e-08,-3.0433873375722
"no_identity",205093,440,"no_identity","no_identity",-325.31586637569,-293.519914026128,-304.984759446376,-304.984759446376,-334.446028466059,-299.606688753041,-311.071534173289,-311.071534173289,-31.795952349562,-34.8393397130181
"no_identity",205094,440,"no_identity","no_identity",-298.160808604454,-296.012195952023,-304.984759446376,-304.984759446376,-307.290970694822,-302.098970678936,-311.071534173289,-311.071534173289,-2.14861265243007,-5.19200001588621
"no_identity",205095,440,"no_identity","no_identity",-299.471533602469,-295.672727351464,-304.984759446376,-304.984759446376,-308.601695692837,-301.759502078376,-311.071534173289,-311.071534173289,-3.79880625100492,-6.84219361446105
"no_identity",205096,440,"no_identity","no_identity",-394.064968203623,-293.953419232991,-304.984759446376,-304.984759446376,-403.195130293991,-300.040193959903,-311.071534173289,-311.071534173289,-100.111548970632,-103.154936334088
"no_identity",205097,440,"no_identity","no_identity",-356.601969867783,-291.393278258172,-304.984759446376,-304.984759446376,-365.732131958152,-297.480052985085,-311.071534173289,-311.071534173289,-65.2086916096109,-68.252078973067
"no_identity",205098,440,"no_identity","no_identity",-378.316238685631,-291.296390321957,-304.984759446376,-304.984759446376,-387.446400776,-297.38316504887,-311.071534173289,-311.071534173289,-87.0198483636739,-90.0632357271301
"no_identity",205099,440,"EFE_full","no_identity",-295.362933684077,-295.362933809669,-304.984759446376,-304.984759446376,-304.493095774446,-301.449708536581,-311.071534173289,-311.071534173289,1.25591213873122e-07,-3.04338723786492
"no_identity",205100,440,"no_identity","no_identity",-310.306534825101,-297.82945868109,-304.984759446376,-304.984759446376,-319.436696915469,-303.916233408003,-311.071534173289,-311.071534173289,-12.4770761440104,-15.5204635074666
"no_identity",205101,440,"no_identity","no_identity",-404.226003728832,-298.501665579074,-304.984759446376,-304.984759446376,-413.3561658192,-304.588440305987,-311.071534173289,-311.071534173289,-105.724338149757,-108.767725513214
"no_identity",205102,440,"no_identity","no_identity",-292.807296422911,-292.552230327969,-304.984759446376,-304.984759446376,-301.937458513279,-298.639005054881,-311.071534173289,-311.071534173289,-0.255066094941924,-3.29845345839806
"no_identity",205103,440,"no_identity","no_identity",-322.094630126093,-290.011856612979,-304.984759446376,-304.984759446376,-331.224792216461,-296.098631339891,-311.071534173289,-311.071534173289,-32.0827735131139,-35.1261608765701
"no_identity",205104,440,"no_identity","no_identity",-294.347226219768,-294.34722531962,-304.984759446376,-304.984759446376,-303.477388310137,-300.434000046532,-311.071534173289,-311.071534173289,-9.00148279470159e-07,-3.04338826360441
"no_identity",205105,440,"no_identity","no_identity",-292.646171430888,-292.118695940704,-304.984759446376,-304.984759446376,-301.776333521256,-298.205470667616,-311.071534173289,-311.071534173289,-0.527475490183633,-3.57086285363977
"no_identity",205106,440,"EFE_full","no_identity",-289.388751272965,-289.388751539085,-304.984759446376,-304.984759446376,-298.518913363333,-295.475526265997,-311.071534173289,-311.071534173289,2.66120196101838e-07,-3.04338709733594
"no_identity",205107,440,"EFE_full","no_identity",-295.344896819275,-295.34489981619,-304.984759446376,-304.984759446376,-304.475058909643,-301.431674543103,-311.071534173289,-311.071534173289,2.9969155548315e-06,-3.04338436654058
"no_identity",205108,440,"no_identity","no_identity",-326.764851002956,-293.860418676306,-304.984759446376,-304.984759446376,-335.895013093324,-299.947193403219,-311.071534173289,-311.071534173289,-32.9044323266496,-35.9478196901057
"no_identity",205109,440,"EFE_full","no_identity",-293.038907204537,-293.038915498785,-304.984759446376,-304.984759446376,-302.169069294906,-299.125690225697,-311.071534173289,-311.071534173289,8.29424743642448e-06,-3.0433790692087
"no_identity",205110,440,"no_identity","no_identity",-297.121184404356,-297.121070567548,-304.984759446376,-304.984759446376,-306.251346494724,-303.20784529446,-311.071534173289,-311.071534173289,-0.000113836807486223,-3.04350120026362
"no_identity",205111,440,"no_identity","no_identity",-291.054504146029,-291.054496855824,-304.984759446376,-Inf,-300.184666236398,-297.141271582736,-311.071534173289,-Inf,-7.2902057581814e-06,-3.04339465366189
"no_identity",205112,440,"no_identity","no_identity",-288.348416549493,-288.348416012781,-304.984759446376,-304.984759446376,-297.478578639862,-294.435190739693,-311.071534173289,-311.071534173289,-5.36712263965455e-07,-3.0433879001684
"no_identity",205113,440,"EFE_full","no_identity",-297.113496697464,-297.11349734479,-304.984759446376,-304.984759446376,-306.243658787832,-303.200272071702,-311.071534173289,-311.071534173289,6.4732643068055e-07,-3.0433867161297
"no_identity",205114,440,"no_identity","no_identity",-311.08879382041,-291.757236512137,-304.984759446376,-304.984759446376,-320.218955910778,-297.844011239049,-311.071534173289,-311.071534173289,-19.3315573082727,-22.3749446717289
"no_identity",205115,440,"EFE_full","no_identity",-295.627381307513,-295.627381699037,-304.984759446376,-304.984759446376,-304.757543397882,-301.714156425949,-311.071534173289,-311.071534173289,3.91523371945368e-07,-3.04338697193276
"no_identity",205116,440,"no_identity","no_identity",-296.179411005876,-292.633994026223,-304.984759446376,-304.984759446376,-305.309573096245,-298.720768753135,-311.071534173289,-311.071534173289,-3.54541697965345,-6.58880434310959
"no_identity",205117,440,"EFE_full","no_identity",-300.43047071945,-300.43047126098,-304.984759446376,-304.984759446376,-309.560632809819,-306.517245987892,-311.071534173289,-311.071534173289,5.41529402653396e-07,-3.04338682192673
"no_identity",205118,440,"EFE_full","no_identity",-297.495374553553,-297.495374619893,-304.984759446376,-304.984759446376,-306.625536643921,-303.582149346805,-311.071534173289,-311.071534173289,6.63400214762078e-08,-3.04338729711611
"no_identity",205119,440,"EFE_full","no_identity",-294.420919726851,-294.420921773335,-304.984759446376,-304.984759446376,-303.551081817219,-300.507696500248,-311.071534173289,-311.071534173289,2.04648421231468e-06,-3.04338531697192
"no_identity",205120,440,"EFE_full","no_identity",-299.283553033956,-299.283634321008,-304.984759446376,-304.984759446376,-308.413715124324,-305.370409047921,-311.071534173289,-311.071534173289,8.12870524100617e-05,-3.04330607640372
"no_identity",205121,440,"no_identity","no_identity",-292.835343214039,-292.835340017784,-304.984759446376,-304.984759446376,-301.965505304407,-298.922114744696,-311.071534173289,-311.071534173289,-3.19625462452677e-06,-3.04339055971076
"no_identity",205122,440,"no_identity","no_identity",-292.481297306529,-292.481294707616,-304.984759446376,-304.984759446376,-301.611459396898,-298.568069434528,-311.071534173289,-311.071534173289,-2.59891385212541e-06,-3.04338996236999
"no_identity",205123,440,"no_identity","no_identity",-292.100330371742,-292.100329997538,-304.984759446376,-304.984759446376,-301.23049246211,-298.18710472445,-311.071534173289,-311.071534173289,-3.74204432773695e-07,-3.04338773766057
"no_identity",205124,440,"EFE_full","no_identity",-299.409244442956,-299.409266989382,-304.984759446376,-304.984759446376,-308.539406533325,-305.496041716294,-311.071534173289,-311.071534173289,2.25464253276186e-05,-3.04336481703081
"no_identity",205125,440,"no_identity","no_identity",-290.060947664662,-290.060947065763,-304.984759446376,-304.984759446376,-299.191109755031,-296.147721792675,-311.071534173289,-311.071534173289,-5.98899191572855e-07,-3.04338796235533
"no_identity",205126,440,"no_identity","no_identity",-295.404835538015,-295.404834180303,-304.984759446376,-Inf,-304.534997628384,-301.491608907215,-311.071534173289,-Inf,-1.35771261966511e-06,-3.04338872116875
"no_identity",205127,440,"EFE_full","no_identity",-299.878973794525,-299.879040648733,-304.984759446376,-304.984759446376,-309.009135884893,-305.965815375645,-311.071534173289,-311.071534173289,6.68542082848944e-05,-3.04332050924785
"no_identity",205128,440,"no_identity","no_identity",-312.004931780581,-293.362274811741,-304.984759446376,-304.984759446376,-321.135093870949,-299.449049538653,-311.071534173289,-311.071534173289,-18.6426569688395,-21.6860443322956
"no_identity",205129,440,"EFE_full","no_identity",-297.73629859549,-297.736299342623,-304.984759446376,-Inf,-306.866460685859,-303.823074069535,-311.071534173289,-Inf,7.47132389733451e-07,-3.04338661632374
"no_identity",205130,440,"no_identity","no_identity",-291.166479541489,-290.205454002023,-304.984759446376,-Inf,-300.296641631858,-296.292228728935,-311.071534173289,-Inf,-0.961025539466505,-4.00441290292264
"no_identity",205131,440,"no_identity","no_identity",-293.717408034221,-293.717406102871,-304.984759446376,-304.984759446376,-302.847570124589,-299.804180829783,-311.071534173289,-311.071534173289,-1.93135019799229e-06,-3.04338929480633
"no_identity",205132,440,"no_identity","no_identity",-293.162653504789,-291.356382559669,-304.984759446376,-304.984759446376,-302.292815595157,-297.443157286582,-311.071534173289,-311.071534173289,-1.80627094511931,-4.84965830857544
"no_identity",205133,440,"EFE_full","no_identity",-291.076541143552,-291.076543515799,-304.984759446376,-304.984759446376,-300.206703233921,-297.163318242711,-311.071534173289,-311.071534173289,2.37224674037861e-06,-3.04338499120939
"no_identity",205134,440,"EFE_full","no_identity",-294.855033918992,-294.855047503671,-304.984759446376,-304.984759446376,-303.985196009361,-300.941822230583,-311.071534173289,-311.071534173289,1.35846789248717e-05,-3.04337377877721
"no_identity",205135,440,"no_identity","no_identity",-326.273476526939,-289.937349832985,-304.984759446376,-304.984759446376,-335.403638617307,-296.024124559898,-311.071534173289,-311.071534173289,-36.3361266939536,-39.3795140574097
"no_identity",205136,440,"EFE_full","no_identity",-294.359579944799,-294.359584517368,-304.984759446376,-304.984759446376,-303.489742035168,-300.44635924428,-311.071534173289,-311.071534173289,4.57256857089305e-06,-3.04338279088756
"no_identity",205137,440,"no_identity","no_identity",-295.410439337049,-295.410433133771,-304.984759446376,-304.984759446376,-304.540601427417,-301.497207860683,-311.071534173289,-311.071534173289,-6.20327762135275e-06,-3.04339356673376
