"gamma_p","gamma_o","lambda","convergence"
1.09090862256865,5.46920789934919,1.10344549391551,0
0.982477351519843,6.84858159093491,1.05108471198256,0
0.985476232568512,6.31809824837492,0.952108455831222,0
1.03047162454773,5.17099838391065,1.0257091442152,0
0.781777439256129,5.92272133815651,0.800562432262002,0
0.932655827040408,4.93167504759709,0.919626640020714,0
1.13640680361066,6.5370442308633,1.11873110841855,0
1.13334474442096,6.63298005724789,1.12903348390871,0
1.03829061159404,5.85763247680352,1.08871927101704,0
1.12460795145067,6.76098150069528,1.1546370921103,0
0.94344493317116,4.93415854112656,0.962331831338226,0
1.04604494822409,6.20672283834637,1.06520417991046,0
0.855087801071823,6.51820718049321,0.856897366155361,0
0.99232276695499,5.13467424714476,1.01584523696976,0
1.25047236878704,7.01673254193727,1.21299281236727,0
0.885515844253614,7.06192232060354,0.916101468066976,0
0.948281672414776,6.2485376309644,0.946892074906882,0
0.913985791776592,4.89194068585427,0.929705270820553,0
1.03778239344615,5.44435984086774,1.0293046832057,0
0.976317780391124,6.2657212718414,0.925726877977779,0
0.91860612681911,6.66676574797024,0.920752494644232,0
1.1315229287191,6.0876103533138,1.11496197476846,0
0.958194045407957,5.99257025684298,0.946846420639381,0
0.87958555611141,5.10437236201332,0.908855724694853,0
