"dgp","seed","n_test","winner_raw","winner_pen","raw_EFE_full","raw_no_identity","raw_no_epistemic","raw_RI_cost","pen_EFE_full","pen_no_identity","pen_no_epistemic","pen_RI_cost","delta_raw_EFE_minus_noid","delta_pen_EFE_minus_noid"
"no_identity",205006,440,"no_identity","no_identity",-280.4638820366,-280.463839771836,-304.984759446376,-304.984759446376,-289.594044126968,-286.550614498748,-311.071534173289,-311.071534173289,-4.22647640334617e-05,-3.04342962822017
"no_identity",205007,440,"EFE_full","no_identity",-292.369284116358,-292.369296919411,-304.984759446376,-304.984759446376,-301.499446206726,-298.456071646323,-311.071534173289,-311.071534173289,1.28030528685485e-05,-3.04337456040327
"no_identity",205008,440,"no_identity","no_identity",-605.81077995309,-273.396476556622,-304.984759446376,-304.984759446376,-614.940942043458,-279.483251283535,-311.071534173289,-311.071534173289,-332.414303396467,-335.457690759923
"no_identity",205009,440,"no_identity","no_identity",-285.290245493146,-285.290221582985,-304.984759446376,-304.984759446376,-294.420407583515,-291.376996309898,-311.071534173289,-311.071534173289,-2.39101608485726e-05,-3.04341127361698
"no_identity",205010,440,"EFE_full","no_identity",-282.394461874611,-282.394462709022,-304.984759446376,-304.984759446376,-291.52462396498,-288.481237435934,-311.071534173289,-311.071534173289,8.34410627703619e-07,-3.04338652904551
"no_identity",205011,440,"no_identity","no_identity",-282.888496608729,-282.888496501077,-304.984759446376,-Inf,-292.018658699097,-288.975271227989,-311.071534173289,-Inf,-1.07651544567489e-07,-3.04338747110768
"no_identity",205012,440,"EFE_full","no_identity",-289.052413327395,-289.052467960166,-304.984759446376,-304.984759446376,-298.182575417764,-295.139242687078,-311.071534173289,-311.071534173289,5.46327706842931e-05,-3.04333273068545
"no_identity",205013,440,"no_identity","no_identity",-282.773964661896,-282.773947348088,-328.346833608673,-304.984759446376,-291.904126752264,-288.860722075,-334.433608335585,-311.071534173289,-1.73138081436264e-05,-3.04340467726428
"no_identity",205014,440,"EFE_full","no_identity",-272.265439794353,-272.265440329171,-304.984759446376,-304.984759446376,-281.395601884721,-278.352215056083,-311.071534173289,-311.071534173289,5.34818127562176e-07,-3.04338682863801
"no_identity",205015,440,"no_identity","no_identity",-292.827614672563,-285.851092310904,-304.984759446376,-304.984759446376,-301.957776762931,-291.937867037817,-311.071534173289,-311.071534173289,-6.97652236165845,-10.0199097251146
"no_identity",205016,440,"no_identity","no_identity",-633.701769647628,-286.611237916872,-304.984759446376,-304.984759446376,-642.831931737996,-292.698012643785,-311.071534173289,-311.071534173289,-347.090531730755,-350.133919094212
"no_identity",205017,440,"no_identity","no_identity",-283.299450006159,-283.299449785888,-304.984759446376,-304.984759446376,-292.429612096527,-289.3862245128,-311.071534173289,-311.071534173289,-2.20270408135548e-07,-3.04338758372654
"no_identity",205018,440,"no_identity","no_identity",-381.463710320842,-282.177468068433,-Inf,-304.984759446376,-390.593872411211,-288.264242795346,-Inf,-311.071534173289,-99.2862422524091,-102.329629615865
"no_identity",205019,440,"no_identity","no_identity",-280.859230464693,-280.859228395026,-304.984759446376,-304.984759446376,-289.989392555061,-286.946003121938,-311.071534173289,-311.071534173289,-2.06966711857604e-06,-3.04338943312325
"no_identity",205020,440,"no_identity","no_identity",-283.725150547597,-283.725137650938,-304.984759446376,-304.984759446376,-292.855312637966,-289.81191237785,-311.071534173289,-311.071534173289,-1.28966593138102e-05,-3.04340026011545
"no_identity",205021,440,"no_identity","no_identity",-353.448149303744,-282.037408438853,-304.984759446376,-304.984759446376,-362.578311394112,-288.124183165765,-311.071534173289,-311.071534173289,-71.4107408648912,-74.4541282283473
"no_identity",205022,440,"no_identity","no_identity",-285.221613785242,-285.221608593018,-304.984759446376,-304.984759446376,-294.35177587561,-291.30838331993,-311.071534173289,-311.071534173289,-5.19222345474191e-06,-3.04339255567959
"no_identity",205023,440,"EFE_full","no_identity",-292.645882451556,-292.645884021729,-304.984759446376,-304.984759446376,-301.776044541924,-298.732658748641,-311.071534173289,-311.071534173289,1.57017296942286e-06,-3.04338579328316
"no_identity",205024,440,"no_epistemic",NA,-566.743833584885,-574.869154783104,-304.984759446376,-304.984759446376,-575.873995675254,-580.955929510016,-311.071534173289,-311.071534173289,8.12532119821856,5.08193383476237
"no_identity",205025,440,"no_identity","no_identity",-494.143278192237,-278.844898420029,-304.984759446376,-304.984759446376,-503.273440282606,-284.931673146941,-311.071534173289,-311.071534173289,-215.298379772208,-218.341767135665
"no_identity",205026,440,"no_identity","no_identity",-551.716118551529,-287.480098730568,-304.984759446376,-304.984759446376,-560.846280641897,-293.56687345748,-311.071534173289,-311.071534173289,-264.236019820961,-267.279407184417
"no_identity",205027,440,"no_identity","no_identity",-348.153562906177,-282.211668974525,-304.984759446376,-304.984759446376,-357.283724996546,-288.298443701437,-311.071534173289,-311.071534173289,-65.9418939316529,-68.985281295109
"no_identity",205028,440,"no_identity","no_identity",-285.979548216167,-285.979536848094,-304.984759446376,-304.984759446376,-295.109710306535,-292.066311575007,-311.071534173289,-311.071534173289,-1.13680722506615e-05,-3.04339873152838
"no_identity",205029,440,"no_identity","no_identity",-286.566704019744,-286.566698760323,-304.984759446376,-304.984759446376,-295.696866110112,-292.653473487235,-311.071534173289,-311.071534173289,-5.25942084550479e-06,-3.04339262287698
"no_identity",205030,440,"no_identity","no_identity",-282.620194194908,-276.843978984946,-304.984759446376,-304.984759446376,-291.750356285276,-282.930753711858,-311.071534173289,-311.071534173289,-5.77621520996223,-8.81960257341836
"no_identity",205031,440,"EFE_full","no_identity",-278.551489537447,-278.551489692809,-304.984759446376,-304.984759446376,-287.681651627815,-284.638264419721,-311.071534173289,-311.071534173289,1.55362272380444e-07,-3.04338720809386
"no_identity",205032,440,"no_identity","no_identity",-299.710967198299,-299.710886191933,-304.984759446376,-304.984759446376,-308.841129288668,-305.797660918845,-311.071534173289,-311.071534173289,-8.10063660878768e-05,-3.04346836982222
"no_identity",205033,440,"EFE_full","no_identity",-275.333719238666,-275.333740592122,-304.984759446376,-304.984759446376,-284.463881329034,-281.420515319034,-311.071534173289,-311.071534173289,2.13534563044959e-05,-3.04336600999983
"no_identity",205034,440,"EFE_full","no_identity",-278.161178967533,-278.161182558587,-304.984759446376,-304.984759446376,-287.291341057901,-284.247957285499,-311.071534173289,-311.071534173289,3.59105376901425e-06,-3.04338377240236
"no_identity",205035,440,"EFE_full","no_identity",-279.909498954626,-279.909502845791,-304.984759446376,-304.984759446376,-289.039661044994,-285.996277572703,-311.071534173289,-311.071534173289,3.89116530641331e-06,-3.04338347229083
"no_identity",205036,440,"EFE_full","no_identity",-281.303113640527,-281.303114617182,-304.984759446376,-304.984759446376,-290.433275730895,-287.389889344094,-311.071534173289,-311.071534173289,9.76655144313554e-07,-3.04338638680099
"no_identity",205037,440,"no_identity","no_identity",-286.747213578059,-286.747213134394,-304.984759446376,-304.984759446376,-295.877375668427,-292.833987861306,-311.071534173289,-311.071534173289,-4.43664930571686e-07,-3.04338780712106
"no_identity",205038,440,"EFE_full","no_identity",-292.44150231312,-292.441561241307,-304.984759446376,-304.984759446376,-301.571664403489,-298.52833596822,-311.071534173289,-311.071534173289,5.89281871157254e-05,-3.04332843526902
"no_identity",205039,440,"no_identity","no_identity",-640.579195510522,-283.027638918294,-304.984759446376,-304.984759446376,-649.709357600891,-289.114413645207,-311.071534173289,-311.071534173289,-357.551556592228,-360.594943955684
"no_identity",205040,440,"EFE_full","no_identity",-289.239974709192,-289.239995464601,-304.984759446376,-304.984759446376,-298.370136799561,-295.326770191514,-311.071534173289,-311.071534173289,2.07554090252415e-05,-3.04336660804711
"no_identity",205041,440,"EFE_full","no_identity",-284.801381845845,-284.801458069173,-304.984759446376,-304.984759446376,-293.931543936214,-290.888232796085,-311.071534173289,-311.071534173289,7.62233276532243e-05,-3.04331114012848
"no_identity",205042,440,"no_identity","no_identity",-478.01961366831,-285.020864319809,-304.984759446376,-304.984759446376,-487.149775758679,-291.107639046721,-311.071534173289,-311.071534173289,-192.998749348502,-196.042136711958
"no_identity",205043,440,"no_identity","no_identity",-561.654872452583,-289.7972400129,-304.984759446376,-304.984759446376,-570.785034542952,-295.884014739812,-311.071534173289,-311.071534173289,-271.857632439684,-274.90101980314
"no_identity",205044,440,"no_identity","no_identity",-274.267775788767,-274.267762433798,-304.984759446376,-304.984759446376,-283.397937879136,-280.354537160711,-311.071534173289,-311.071534173289,-1.33549689280699e-05,-3.04340071842506
"no_identity",205045,440,"EFE_full","EFE_full",-282.634055867107,-Inf,-304.984759446376,-304.984759446376,-291.764217957475,-Inf,-311.071534173289,-311.071534173289,Inf,Inf
"no_identity",205046,440,"EFE_full","no_identity",-279.139324292149,-279.139327303431,-304.984759446376,-304.984759446376,-288.269486382518,-285.226102030343,-311.071534173289,-311.071534173289,3.01128193314071e-06,-3.0433843521742
"no_identity",205047,440,"no_identity","no_identity",-504.630095584783,-297.905306571727,-304.984759446376,-304.984759446376,-513.760257675151,-303.99208129864,-311.071534173289,-311.071534173289,-206.724789013055,-209.768176376512
"no_identity",205048,440,"no_identity","no_identity",-284.592641518412,-284.592636378767,-304.984759446376,-304.984759446376,-293.722803608781,-290.679411105679,-311.071534173289,-311.071534173289,-5.13964516812848e-06,-3.0433925031013
"no_identity",205049,440,"no_identity","no_identity",-391.746022185527,-283.246684496734,-304.984759446376,-304.984759446376,-400.876184275895,-289.333459223647,-311.071534173289,-311.071534173289,-108.499337688792,-111.542725052248
"no_identity",205050,440,"no_identity","no_identity",-641.207602424458,-273.254808379442,-304.984759446376,-304.984759446376,-650.337764514827,-279.341583106354,-311.071534173289,-311.071534173289,-367.952794045017,-370.996181408473
"no_identity",205051,440,"no_identity","no_identity",-280.13902310495,-280.138915813777,-304.984759446376,-304.984759446376,-289.269185195318,-286.22569054069,-311.071534173289,-311.071534173289,-0.000107291172469104,-3.0434946546286
"no_identity",205052,440,"EFE_full","no_identity",-298.452958202118,-298.453203163255,-304.984759446376,-304.984759446376,-307.583120292486,-304.539977890167,-311.071534173289,-311.071534173289,0.000244961136786515,-3.04314240231935
"no_identity",205053,440,"no_identity","no_identity",-422.524470816006,-280.860695850242,-304.984759446376,-304.984759446376,-431.654632906374,-286.947470577154,-311.071534173289,-311.071534173289,-141.663774965764,-144.70716232922
"no_identity",205054,440,"no_identity","no_identity",-292.763480274897,-275.173530129449,-304.984759446376,-304.984759446376,-301.893642365266,-281.260304856362,-311.071534173289,-311.071534173289,-17.5899501454481,-20.6333375089043
"no_identity",205055,440,"no_identity","no_identity",-278.96420065089,-278.964195699733,-304.984759446376,-304.984759446376,-288.094362741258,-285.050970426645,-311.071534173289,-311.071534173289,-4.95115693865955e-06,-3.04339231461307
"no_identity",205056,440,"no_epistemic","no_epistemic",-2254.1147169779,-521.868630224528,-304.984759446376,-Inf,-2263.24487906827,-527.955404951441,-311.071534173289,-Inf,-1732.24608675337,-1735.28947411683
"no_identity",205057,440,"no_identity","no_identity",-320.511970406514,-290.307250121902,-Inf,-304.984759446376,-329.642132496883,-296.394024848815,-Inf,-311.071534173289,-30.2047202846121,-33.2481076480682
"no_identity",205058,440,"no_identity","no_identity",-286.275173298632,-286.275169278288,-304.984759446376,-304.984759446376,-295.405335389,-292.3619440052,-311.071534173289,-311.071534173289,-4.02034368107707e-06,-3.04339138379981
"no_identity",205059,440,"no_identity","no_identity",-1034.74547480493,-275.960690519937,-304.984759446376,-304.984759446376,-1043.8756368953,-282.047465246849,-311.071534173289,-311.071534173289,-758.784784284995,-761.828171648451
"no_identity",205060,440,"EFE_full","no_identity",-279.507420185833,-279.507430837935,-304.984759446376,-304.984759446376,-288.637582276201,-285.594205564847,-311.071534173289,-311.071534173289,1.06521023326422e-05,-3.0433767113538
"no_identity",205061,440,"no_identity","no_identity",-283.954437492743,-283.954429830798,-304.984759446376,-304.984759446376,-293.084599583112,-290.04120455771,-311.071534173289,-311.071534173289,-7.66194557400013e-06,-3.04339502540171
"no_identity",205062,440,"EFE_full","no_identity",-276.97030466437,-276.970305093688,-304.984759446376,-304.984759446376,-286.100466754739,-283.0570798206,-311.071534173289,-311.071534173289,4.29317651651218e-07,-3.04338693413848
"no_identity",205063,440,"no_identity","no_identity",-299.30451117866,-285.673394871382,-304.984759446376,-304.984759446376,-308.434673269028,-291.760169598295,-311.071534173289,-311.071534173289,-13.6311163072772,-16.6745036707334
"no_identity",205064,440,"no_identity","no_identity",-280.002772336654,-280.002480609532,-304.984759446376,-304.984759446376,-289.132934427022,-286.089255336444,-311.071534173289,-311.071534173289,-0.000291727122089469,-3.04367909057822
"no_identity",205065,440,"no_identity","no_identity",-717.554548827274,-278.130356009499,-304.984759446376,-304.984759446376,-726.684710917642,-284.217130736411,-311.071534173289,-311.071534173289,-439.424192817775,-442.467580181231
"no_identity",205066,440,"EFE_full","no_identity",-271.755898572723,-271.755915336412,-304.984759446376,-304.984759446376,-280.886060663092,-277.842690063325,-311.071534173289,-311.071534173289,1.67636891887923e-05,-3.04337059976694
"no_identity",205067,440,"EFE_full","no_identity",-276.200936286466,-276.200999555766,-304.984759446376,-304.984759446376,-285.331098376834,-282.287774282678,-311.071534173289,-311.071534173289,6.32693001989537e-05,-3.04332409415593
"no_identity",205068,440,"no_identity","no_identity",-301.87835354889,-301.878353145183,-304.984759446376,-304.984759446376,-311.008515639259,-307.965127872095,-311.071534173289,-311.071534173289,-4.03707304030831e-07,-3.04338776716344
"no_identity",205069,440,"no_identity","no_identity",-802.646309716174,-267.555913982558,-304.984759446376,-304.984759446376,-811.776471806542,-273.64268870947,-311.071534173289,-311.071534173289,-535.090395733616,-538.133783097072
"no_identity",205070,440,"no_epistemic",NA,-313.184025072445,-313.184091853842,-304.984759446376,-304.984759446376,-322.314187162813,-319.270866580755,-311.071534173289,-311.071534173289,6.67813976633624e-05,-3.04332058205847
"no_identity",205071,440,"no_epistemic",NA,-329.347134773512,-329.347486143059,-304.984759446376,-304.984759446376,-338.477296863881,-335.434260869971,-311.071534173289,-311.071534173289,0.00035136954625159,-3.04303599390988
"no_identity",205072,440,"no_identity","no_identity",-281.958789450241,-281.9587858328,-304.984759446376,-304.984759446376,-291.08895154061,-288.045560559712,-311.071534173289,-311.071534173289,-3.61744105248363e-06,-3.04339098089719
"no_identity",205073,440,"EFE_full","no_identity",-279.389437843894,-279.38947106444,-334.812534961467,-304.984759446376,-288.519599934263,-285.476245791352,-340.89930968838,-311.071534173289,3.3220545333279e-05,-3.0433541429108
"no_identity",205074,440,"no_identity","no_identity",-283.042378885156,-283.042373039378,-304.984759446376,-304.984759446376,-292.172540975524,-289.12914776629,-311.071534173289,-311.071534173289,-5.84577804829678e-06,-3.04339320923418
"no_identity",205075,440,"no_identity","no_identity",-330.581298109161,-286.99766909503,-304.984759446376,-304.984759446376,-339.71146019953,-293.084443821942,-311.071534173289,-311.071534173289,-43.5836290141315,-46.6270163775877
"no_identity",205076,440,"no_identity","no_identity",-1138.31053559666,-283.055764492113,-306.734869219928,-304.984759446376,-1147.44069768703,-289.142539219025,-312.82164394684,-311.071534173289,-855.254771104546,-858.298158468002
"no_identity",205077,440,"no_epistemic",NA,-316.050829087753,-316.053694230698,-304.984759446376,-304.984759446376,-325.180991178122,-322.14046895761,-311.071534173289,-311.071534173289,0.00286514294475637,-3.04052222051138
"no_identity",205078,440,"no_identity","no_identity",-285.529150705327,-285.529080012804,-304.984759446376,-304.984759446376,-294.659312795695,-291.615854739716,-311.071534173289,-311.071534173289,-7.0692522626814e-05,-3.04345805597876
"no_identity",205079,440,"no_identity","no_identity",-605.11618344329,-289.132634856866,-304.984759446376,-304.984759446376,-614.246345533658,-295.219409583778,-311.071534173289,-311.071534173289,-315.983548586424,-319.02693594988
"no_identity",205080,440,"no_identity","no_identity",-283.871122722012,-281.476964392983,-304.984759446376,-304.984759446376,-293.001284812381,-287.563739119896,-311.071534173289,-311.071534173289,-2.39415832902915,-5.43754569248529
"no_identity",205081,440,"no_epistemic",NA,-1926.77380196713,-645.054523380193,-304.984759446376,-304.984759446376,-1935.9039640575,-651.141298107105,-311.071534173289,-311.071534173289,-1281.71927858694,-1284.7626659504
"no_identity",205082,440,"no_identity","no_identity",-416.845080279903,-276.065300816106,-304.984759446376,-304.984759446376,-425.975242370271,-282.152075543018,-311.071534173289,-311.071534173289,-140.779779463797,-143.823166827253
"no_identity",205083,440,"no_identity","no_identity",-280.33824700166,-280.211352152399,-304.984759446376,-304.984759446376,-289.468409092028,-286.298126879311,-311.071534173289,-311.071534173289,-0.12689484926085,-3.17028221271698
"no_identity",205084,440,"no_identity","no_identity",-380.726278042828,-286.345716770465,-304.984759446376,-304.984759446376,-389.856440133196,-292.432491497377,-311.071534173289,-311.071534173289,-94.3805612723631,-97.4239486358192
"no_identity",205085,440,"EFE_full","no_identity",-280.631644069031,-280.631649191753,-304.984759446376,-304.984759446376,-289.7618061594,-286.718423918666,-311.071534173289,-311.071534173289,5.12272220021259e-06,-3.04338224073393
"no_identity",205086,440,"no_identity","no_identity",-349.740851506387,-279.135045606311,-304.984759446376,-304.984759446376,-358.871013596755,-285.221820333223,-311.071534173289,-311.071534173289,-70.6058059000761,-73.6491932635322
"no_identity",205087,440,"no_identity","no_identity",-277.621921048089,-277.62192037473,-304.984759446376,-304.984759446376,-286.752083138458,-283.708695101642,-311.071534173289,-311.071534173289,-6.7335923858991e-07,-3.04338803681537
"no_identity",205088,440,"EFE_full","no_identity",-270.454931572659,-270.454933428031,-304.984759446376,-304.984759446376,-279.585093663027,-276.541708154943,-311.071534173289,-311.071534173289,1.85537237484823e-06,-3.04338550808376
"no_identity",205089,440,"no_identity","no_identity",-359.333330181987,-283.965234158011,-304.984759446376,-304.984759446376,-368.463492272356,-290.052008884923,-311.071534173289,-311.071534173289,-75.3680960239765,-78.4114833874326
"no_identity",205090,440,"EFE_full","no_identity",-294.094189510975,-294.094210322501,-304.984759446376,-304.984759446376,-303.224351601343,-300.180985049413,-311.071534173289,-311.071534173289,2.08115259283659e-05,-3.04336655193021
"no_identity",205091,440,"EFE_full","no_identity",-282.502274009778,-282.50227614197,-304.984759446376,-304.984759446376,-291.632436100147,-288.589050868882,-311.071534173289,-311.071534173289,2.13219141187437e-06,-3.04338523126472
"no_identity",205092,440,"EFE_full","no_identity",-277.100813962754,-277.100814043409,-304.984759446376,-304.984759446376,-286.230976053123,-283.187588770321,-311.071534173289,-311.071534173289,8.06547859610873e-08,-3.04338728280135
"no_identity",205093,440,"no_identity","no_identity",-359.168558702921,-276.437398028565,-304.984759446376,-304.984759446376,-368.298720793289,-282.524172755477,-311.071534173289,-311.071534173289,-82.7311606743561,-85.7745480378123
"no_identity",205094,440,"no_identity","no_identity",-293.578229568644,-284.686068144697,-304.984759446376,-304.984759446376,-302.708391659012,-290.772842871609,-311.071534173289,-311.071534173289,-8.89216142394685,-11.935548787403
"no_identity",205095,440,"no_identity","no_identity",-292.87203206246,-284.872906060577,-304.984759446376,-304.984759446376,-302.002194152829,-290.959680787489,-311.071534173289,-311.071534173289,-7.99912600188389,-11.04251336534
"no_identity",205096,440,"no_identity","no_identity",-475.19344031559,-301.363035423309,-304.984759446376,-304.984759446376,-484.323602405959,-307.449810150221,-311.071534173289,-311.071534173289,-173.830404892282,-176.873792255738
"no_identity",205097,440,"no_identity","no_identity",-454.176090484264,-278.459701088052,-304.984759446376,-304.984759446376,-463.306252574633,-284.546475814964,-311.071534173289,-311.071534173289,-175.716389396212,-178.759776759668
"no_identity",205098,440,"no_identity","no_identity",-480.754960007488,-282.580820243686,-304.984759446376,-304.984759446376,-489.885122097856,-288.667594970599,-311.071534173289,-311.071534173289,-198.174139763802,-201.217527127258
"no_identity",205099,440,"no_identity","no_identity",-290.203716163871,-290.203715241659,-304.984759446376,-304.984759446376,-299.33387825424,-296.290489968571,-311.071534173289,-311.071534173289,-9.22212336718076e-07,-3.04338828566847
"no_identity",205100,440,"no_identity","no_identity",-333.267803561665,-292.995566408348,-304.984759446376,-304.984759446376,-342.397965652033,-299.082341135261,-311.071534173289,-311.071534173289,-40.2722371533166,-43.3156245167727
"no_identity",205101,440,"no_identity","no_identity",-596.555264084172,-284.316694640471,-304.984759446376,-304.984759446376,-605.685426174541,-290.403469367384,-311.071534173289,-311.071534173289,-312.238569443701,-315.281956807157
"no_identity",205102,440,"no_identity","no_identity",-282.24011580145,-281.346848478262,-304.984759446376,-304.984759446376,-291.370277891819,-287.433623205175,-311.071534173289,-311.071534173289,-0.893267323187956,-3.93665468664409
"no_identity",205103,440,"no_identity","no_identity",-339.162692243219,-280.0459597599,-304.984759446376,-304.984759446376,-348.292854333587,-286.132734486812,-311.071534173289,-311.071534173289,-59.1167324833191,-62.1601198467752
"no_identity",205104,440,"no_identity","no_identity",-281.405018769251,-281.405015912086,-304.984759446376,-304.984759446376,-290.535180859619,-287.491790638998,-311.071534173289,-311.071534173289,-2.85716504322409e-06,-3.04339022062118
"no_identity",205105,440,"no_identity","no_identity",-279.291665975173,-277.367480447889,-304.984759446376,-304.984759446376,-288.421828065541,-283.454255174801,-311.071534173289,-311.071534173289,-1.9241855272839,-4.96757289074003
"no_identity",205106,440,"no_identity","no_identity",-281.12880932358,-281.128806218861,-304.984759446376,-304.984759446376,-290.258971413949,-287.215580945773,-311.071534173289,-311.071534173289,-3.10471926923128e-06,-3.0433904681754
"no_identity",205107,440,"no_identity","no_identity",-287.404534229466,-287.404523052576,-304.984759446376,-304.984759446376,-296.534696319834,-293.491297779488,-311.071534173289,-311.071534173289,-1.11768901547293e-05,-3.04339854034629
"no_identity",205108,440,"no_identity","no_identity",-385.379418096132,-285.088468722781,-304.984759446376,-304.984759446376,-394.5095801865,-291.175243449694,-311.071534173289,-311.071534173289,-100.29094937335,-103.334336736806
"no_identity",205109,440,"EFE_full","no_identity",-279.293104045897,-279.293130649705,-304.984759446376,-304.984759446376,-288.423266136265,-285.379905376618,-311.071534173289,-311.071534173289,2.66038085783293e-05,-3.04336075964756
"no_identity",205110,440,"no_identity","no_identity",-281.925294686674,-281.925198422836,-304.984759446376,-304.984759446376,-291.055456777042,-288.011973149748,-311.071534173289,-311.071534173289,-9.62638383725789e-05,-3.04348362729451
"no_identity",205111,440,"no_identity","no_identity",-273.776514911568,-273.776484371231,-304.984759446376,-304.984759446376,-282.906677001936,-279.863259098144,-311.071534173289,-311.071534173289,-3.05403364677659e-05,-3.0434179037926
"no_identity",205112,440,"no_identity","no_identity",-277.342330755517,-277.34232509929,-304.984759446376,-304.984759446376,-286.472492845886,-283.429099826202,-311.071534173289,-311.071534173289,-5.65622741532934e-06,-3.04339301968355
"no_identity",205113,440,"EFE_full","no_identity",-289.155983049475,-289.155984206784,-304.984759446376,-304.984759446376,-298.286145139844,-295.242758933696,-311.071534173289,-311.071534173289,1.15730807692671e-06,-3.04338620614806
"no_identity",205114,440,"no_identity","no_identity",-323.243686024336,-280.175856665548,-304.984759446376,-304.984759446376,-332.373848114704,-286.262631392461,-311.071534173289,-311.071534173289,-43.0678293587877,-46.1112167222439
"no_identity",205115,440,"EFE_full","no_identity",-286.13030206476,-286.130302715436,-304.984759446376,-304.984759446376,-295.260464155128,-292.217077442348,-311.071534173289,-311.071534173289,6.50676327040856e-07,-3.04338671277981
"no_identity",205116,440,"no_identity","no_identity",-299.891061676339,-283.652781326973,-304.984759446376,-304.984759446376,-309.021223766707,-289.739556053885,-311.071534173289,-311.071534173289,-16.2382803493662,-19.2816677128223
"no_identity",205117,440,"EFE_full","no_identity",-293.48228813109,-293.482289128915,-304.984759446376,-304.984759446376,-302.612450221458,-299.569063855827,-311.071534173289,-311.071534173289,9.9782505458279e-07,-3.04338636563108
"no_identity",205118,440,"EFE_full","no_identity",-286.964311395746,-286.964311480093,-304.984759446376,-304.984759446376,-296.094473486115,-293.051086207005,-311.071534173289,-311.071534173289,8.43469365463534e-08,-3.0433872791092
"no_identity",205119,440,"EFE_full","no_identity",-286.215784374828,-286.215786021704,-304.984759446376,-304.984759446376,-295.345946465197,-292.302560748616,-311.071534173289,-311.071534173289,1.64687571668765e-06,-3.04338571658042
"no_identity",205120,440,"no_epistemic",NA,-316.948269988667,-316.94849381075,-304.984759446376,-304.984759446376,-326.078432079036,-323.035268537663,-311.071534173289,-311.071534173289,0.000223822082887182,-3.04316354137325
"no_identity",205121,440,"no_identity","no_identity",-286.744801377433,-286.74480007374,-304.984759446376,-304.984759446376,-295.874963467801,-292.831574800653,-311.071534173289,-311.071534173289,-1.30369278394937e-06,-3.04338866714892
"no_identity",205122,440,"no_identity","no_identity",-280.043609722885,-280.043604178258,-304.984759446376,-304.984759446376,-289.173771813254,-286.130378905171,-311.071534173289,-311.071534173289,-5.54462712898385e-06,-3.04339290808326
"no_identity",205123,440,"no_identity","no_identity",-274.936977163993,-274.936975769383,-304.984759446376,-304.984759446376,-284.067139254361,-281.023750496295,-311.071534173289,-311.071534173289,-1.39460991022133e-06,-3.04338875806604
"no_identity",205124,440,"EFE_full","no_identity",-279.209540080873,-279.209540390591,-304.984759446376,-304.984759446376,-288.339702171241,-285.296315117504,-311.071534173289,-311.071534173289,3.09718529933889e-07,-3.0433870537376
"no_identity",205125,440,"EFE_full","no_identity",-278.493670499149,-278.493670547616,-304.984759446376,-304.984759446376,-287.623832589518,-284.580445274528,-311.071534173289,-311.071534173289,4.8466688440385e-08,-3.04338731498945
"no_identity",205126,440,"EFE_full","no_identity",-282.172698442588,-282.172698522903,-304.984759446376,-Inf,-291.302860532956,-288.259473249816,-311.071534173289,-Inf,8.03157149675826e-08,-3.04338728314042
"no_identity",205127,440,"EFE_full","no_identity",-296.053900567449,-296.054050445303,-304.984759446376,-304.984759446376,-305.184062657817,-302.140825172215,-311.071534173289,-311.071534173289,0.000149877854255465,-3.04323748560188
"no_identity",205128,440,"no_identity","no_identity",-339.568735513537,-286.494668273075,-304.984759446376,-304.984759446376,-348.698897603905,-292.581442999988,-311.071534173289,-311.071534173289,-53.0740672404615,-56.1174546039176
"no_identity",205129,440,"EFE_full","no_identity",-289.323447749628,-289.323449170557,-304.984759446376,-304.984759446376,-298.453609839996,-295.410223897469,-311.071534173289,-311.071534173289,1.42092898158808e-06,-3.04338594252715
"no_identity",205130,440,"no_identity","no_identity",-284.006012935422,-282.783969138884,-304.984759446376,-304.984759446376,-293.13617502579,-288.870743865796,-311.071534173289,-311.071534173289,-1.2220437965384,-4.26543115999453
"no_identity",205131,440,"no_identity","no_identity",-280.674088388939,-280.674085109948,-304.984759446376,-304.984759446376,-289.804250479307,-286.760859836861,-311.071534173289,-311.071534173289,-3.27899016383526e-06,-3.0433906424463
"no_identity",205132,440,"no_identity","no_identity",-293.414710002062,-276.72069737501,-304.984759446376,-304.984759446376,-302.54487209243,-282.807472101922,-311.071534173289,-311.071534173289,-16.6940126270514,-19.7373999905076
"no_identity",205133,440,"EFE_full","no_identity",-278.578392786793,-278.578397164063,-304.984759446376,-304.984759446376,-287.708554877162,-284.665171890975,-311.071534173289,-311.071534173289,4.37726941981964e-06,-3.04338298618671
"no_identity",205134,440,"EFE_full","no_identity",-284.303418376583,-284.303444951344,-304.984759446376,-304.984759446376,-293.433580466952,-290.390219678256,-311.071534173289,-311.071534173289,2.65747602838928e-05,-3.04336078869585
"no_identity",205135,440,"no_identity","no_identity",-363.885924675068,-275.655954475766,-304.984759446376,-304.984759446376,-373.016086765437,-281.742729202679,-311.071534173289,-311.071534173289,-88.2299701993019,-91.273357562758
"no_identity",205136,440,"no_identity","no_identity",-281.01043224095,-281.010426338685,-304.984759446376,-304.984759446376,-290.140594331319,-287.097201065597,-311.071534173289,-311.071534173289,-5.90226534313842e-06,-3.04339326572148
"no_identity",205137,440,"no_identity","no_identity",-279.083713610874,-279.083710612581,-304.984759446376,-304.984759446376,-288.213875701242,-285.170485339493,-311.071534173289,-311.071534173289,-2.9982928708705e-06,-3.043390361749
